Name_lang,ID,ChrCustomizationOptionID,ChrCustomizationReqID,OrderIndex,SwatchColor1,SwatchColor2,UiOrderIndex,Flags
Yellow,9958,895,147,3,14923264,0,3,0
Red,9959,895,147,4,11993117,0,4,0
White,9960,895,147,5,14089983,0,5,0
,9961,896,148,0,0,0,0,0
Purple,9962,896,147,1,-10616577,0,1,0
Blue,9963,896,147,2,36581,0,2,0
Yellow,9964,896,147,3,14923264,0,3,0
Red,9965,896,147,4,11993117,0,4,0
White,9966,896,147,5,14089983,0,5,0
,9967,897,148,0,0,0,0,0
Brown,9968,897,147,1,7886140,0,1,0
Light Brown,9969,897,147,2,12555084,0,2,0
White,9970,897,147,3,12893615,0,3,0
Black,9971,897,147,4,3091754,0,4,0
,9972,898,148,0,0,0,0,0
Brown,9973,898,147,1,7886140,0,1,0
Light Brown,9974,898,147,2,12555084,0,2,0
White,9975,898,147,3,12893615,0,3,0
Black,9976,898,147,4,3091754,0,4,0
,9977,899,148,0,0,0,0,0
White,9978,899,147,1,8689810,0,1,0
Green,9979,899,147,2,10135552,0,2,0
Black,9980,899,147,3,3817285,0,3,0
Blue,9981,899,147,4,34684,0,4,0
,9982,900,148,0,0,0,0,0
White,9983,900,147,1,8689810,0,1,0
Green,9984,900,147,2,10135552,0,2,0
Black,9985,900,147,3,3817285,0,3,0
Blue,9986,900,147,4,34684,0,4,0
,9987,922,148,0,0,0,0,0
White,9988,901,147,1,15259508,0,1,0
Green,9989,901,147,2,8490752,0,2,0
Black,9990,901,147,3,4737877,0,3,0
Brown,9991,901,147,4,7355392,0,4,0
,9992,902,148,0,0,0,0,0
White,9993,902,147,1,15259508,0,1,0
Green,9994,902,147,2,8490752,0,2,0
Black,9995,902,147,3,4737877,0,3,0
Brown,9996,902,147,4,7355392,0,4,0
,9997,903,148,0,0,0,0,0
Black,9998,903,147,1,3686474,0,1,0
White,9999,903,147,2,13614214,0,2,0
Brown,10000,903,147,3,6501120,0,3,0
Red,10001,903,147,4,9059840,0,4,0
Yellow,10002,903,147,5,13073920,0,5,0
,10003,904,148,0,0,0,0,0
Black,10004,904,147,1,3686474,0,1,0
White,10005,904,147,2,13614214,0,2,0
Brown,10006,904,147,3,6501120,0,3,0
Red,10007,904,147,4,9059840,0,4,0
Yellow,10008,904,147,5,13073920,0,5,0
,10009,905,148,0,0,0,0,0
Purple,10010,905,147,1,4794828,0,1,0
Blue,10011,905,147,2,57837,0,2,0
Yellow,10012,905,147,3,11252992,0,3,0
Red,10013,905,147,4,11216913,0,4,0
White,10014,905,147,5,15663080,0,5,0
,10015,906,148,0,0,0,0,0
Purple,10016,906,147,1,-11982388,0,1,0
Blue,10017,906,147,2,57837,0,2,0
Yellow,10018,906,147,3,11252992,0,3,0
Red,10019,906,147,4,-5560303,0,4,0
White,10020,906,147,5,15663080,0,5,0
,10021,907,148,0,0,0,0,0
Black,10022,907,147,1,3423045,0,1,0
Brown,10023,907,147,2,9724722,0,2,0
Red,10024,907,147,3,9718290,0,3,0
White,10025,907,147,4,10589292,0,4,0
,10026,908,148,0,0,0,0,0
Black,10027,908,147,1,3423045,0,1,0
Brown,10028,908,147,2,9724722,0,2,0
Red,10029,908,147,3,9718290,0,3,0
White,10030,908,147,4,10589292,0,4,0
,10031,909,148,0,0,0,0,0
Black,10032,909,147,1,3817285,0,3,0
Blue,10033,909,147,2,34684,0,4,0
Green,10034,909,147,3,10135552,0,2,0
White,10035,909,147,4,8689810,0,1,0
,10036,910,148,0,0,0,0,0
Black,10037,910,147,1,3817285,0,3,0
Blue,10038,910,147,2,34684,0,4,0
Green,10039,910,147,3,10135552,0,2,0
White,10040,910,147,4,8689810,0,1,0
,10041,911,148,0,0,0,0,0
Brown,10042,911,147,1,7355392,0,4,0
Black,10043,911,147,2,4737877,0,3,0
Green,10044,911,147,3,8490752,0,2,0
White,10045,911,147,4,15259508,0,1,0
,10046,912,148,0,0,0,0,0
Brown,10047,912,147,1,7355392,0,4,0
Black,10048,912,147,2,4737877,0,3,0
Green,10049,912,147,3,8490752,0,2,0
White,10050,912,147,4,15259508,0,1,0
Stonepaw (Gray),10051,565,239,10,0,0,10,0
Stonepaw (Blue),10052,565,238,11,0,0,11,0
Stonepaw (Green),10053,565,240,12,0,0,12,0
Stonepaw (Fuschia),10054,565,241,13,0,0,13,0
Avatar of Ursol (Blue),10055,565,243,14,0,0,14,0
Avatar of Ursol (Green),10056,565,242,15,0,0,15,0
Avatar of Ursol (Purple),10057,565,244,16,0,0,16,0
Avatar of Ursol (Red),10058,565,245,17,0,0,17,0
Fallen to Nightmare (Teal),10059,565,246,18,0,0,18,0
Fallen to Nightmare (Orange),10060,565,247,19,0,0,19,0
Fallen to Nightmare (Green),10061,565,248,20,0,0,20,0
Fallen to Nightmare (Red),10062,565,249,21,0,0,21,0
Guardian of the Glade (Blue),10063,565,255,22,0,0,22,0
Guardian of the Glade (Brown),10064,565,254,23,0,0,23,0
Guardian of the Glade (Red),10065,565,256,24,0,0,24,0
Guardian of the Glade (White),10066,565,257,25,0,0,25,0
Might of the Grizzlemaw (White),10067,565,250,26,0,0,26,0
Might of the Grizzlemaw (Tan),10068,565,251,27,0,0,27,0
Might of the Grizzlemaw (Black),10069,565,252,28,0,0,28,0
Might of the Grizzlemaw (Brown),10070,565,253,29,0,0,29,0
Fangs of Ashamane (Purple),10071,625,258,6,0,0,6,0
Fangs of Ashamane (Black),10072,625,259,7,0,0,7,0
Fangs of Ashamane (Blue),10073,625,260,8,0,0,8,0
Fangs of Ashamane (White),10074,625,261,9,0,0,9,0
Nature's Fury (Brown),10075,625,262,10,0,0,10,0
Nature's Fury (Green),10076,625,263,11,0,0,11,0
Nature's Fury (Orange),10077,625,264,12,0,0,12,0
Nature's Fury (Fuschia),10078,625,265,13,0,0,13,0
Primal Stalker (Green),10079,625,266,14,0,0,14,0
Primal Stalker (Orange),10080,625,267,15,0,0,15,0
Primal Stalker (Purple),10081,625,268,16,0,0,16,0
Primal Stalker (Teal),10082,625,269,17,0,0,17,0
Incarnation of Nightmare (Purple),10083,625,270,18,0,0,18,0
Incarnation of Nightmare (Teal),10084,625,271,19,0,0,19,0
Incarnation of Nightmare (Red),10085,625,272,20,0,0,20,0
Incarnation of Nightmare (Fuschia),10086,625,273,21,0,0,21,0
Ghost of the Pridemother (Blue),10087,625,274,22,0,0,22,0
Ghost of the Pridemother (Green),10088,625,275,23,0,0,23,0
Ghost of the Pridemother (Fuschia),10089,625,276,24,0,0,24,0
Ghost of the Pridemother (Red),10090,625,277,25,0,0,25,0
Moonspirit (Brown),10091,625,278,26,0,0,26,0
Moonspirit (Black),10092,625,279,27,0,0,27,0
Moonspirit (White),10093,625,280,28,0,0,28,0
Moonspirit (Gray),10094,625,281,29,0,0,29,0
Claws of Ursoc (Purple),14155,566,75,6,0,0,6,0
Claws of Ursoc (Gold),14156,566,76,7,0,0,7,0
Claws of Ursoc (White),14157,566,77,8,0,0,8,0
Claws of Ursoc (Black),14158,566,78,9,0,0,9,0
Stonepaw (Gray),14159,566,239,10,0,0,10,0
Stonepaw (Blue),14160,566,238,11,0,0,11,0
Stonepaw (Green),14161,566,240,12,0,0,12,0
Stonepaw (Fuschia),14162,566,241,13,0,0,13,0
Avatar of Ursol (Blue),14163,566,243,14,0,0,14,0
Avatar of Ursol (Green),14164,566,242,15,0,0,15,0
Avatar of Ursol (Purple),14165,566,244,16,0,0,16,0
Avatar of Ursol (Red),14166,566,245,17,0,0,17,0
Fallen to Nightmare (Teal),14167,566,246,18,0,0,18,0
Fallen to Nightmare (Orange),14168,566,247,19,0,0,19,0
Fallen to Nightmare (Green),14169,566,248,20,0,0,20,0
Fallen to Nightmare (Red),14170,566,249,21,0,0,21,0
Guardian of the Glade (Blue),14171,566,255,22,0,0,22,0
Guardian of the Glade (Brown),14172,566,254,23,0,0,23,0
Guardian of the Glade (Red),14173,566,256,24,0,0,24,0
Guardian of the Glade (White),14174,566,257,25,0,0,25,0
Might of the Grizzlemaw (White),14175,566,250,26,0,0,26,0
Might of the Grizzlemaw (Tan),14176,566,251,27,0,0,27,0
Might of the Grizzlemaw (Black),14177,566,252,28,0,0,28,0
Might of the Grizzlemaw (Brown),14178,566,253,29,0,0,29,0
Claws of Ursoc (Burgundy),14779,626,75,6,0,0,6,0
Claws of Ursoc (Gold),14780,626,76,7,0,0,7,0
Claws of Ursoc (White),14781,626,77,8,0,0,8,0
Claws of Ursoc (Black),14782,626,78,9,0,0,9,0
Stonepaw (Gray),14783,626,239,10,0,0,10,0
Stonepaw (Blue),14784,626,238,11,0,0,11,0
Stonepaw (Green),14785,626,240,12,0,0,12,0
Stonepaw (Fuschia),14786,626,241,13,0,0,13,0
Avatar of Ursol (Blue),14787,626,243,14,0,0,14,0
Avatar of Ursol (Green),14788,626,242,15,0,0,15,0
Avatar of Ursol (Purple),14789,626,244,16,0,0,16,0
Avatar of Ursol (Red),14790,626,245,17,0,0,17,0
Fallen to Nightmare (Teal),14791,626,246,18,0,0,18,0
Fallen to Nightmare (Orange),14792,626,247,19,0,0,19,0
Fallen to Nightmare (Green),14793,626,248,20,0,0,20,0
Fallen to Nightmare (Red),14794,626,249,21,0,0,21,0
Guardian of the Glade (Blue),14795,626,255,22,0,0,22,0
Guardian of the Glade (Brown),14796,626,254,23,0,0,23,0
Guardian of the Glade (Red),14797,626,256,24,0,0,24,0
Guardian of the Glade (White),14798,626,257,25,0,0,25,0
Might of the Grizzlemaw (White),14799,626,250,26,0,0,26,0
Might of the Grizzlemaw (Tan),14800,626,251,27,0,0,27,0
Might of the Grizzlemaw (Black),14801,626,252,28,0,0,28,0
Might of the Grizzlemaw (Brown),14802,626,253,29,0,0,29,0
Claws of Ursoc (Burgundy),14803,627,75,6,0,0,6,0
Claws of Ursoc (Gold),14804,627,76,7,0,0,7,0
Claws of Ursoc (White),14805,627,77,8,0,0,8,0
Claws of Ursoc (Black),14806,627,78,9,0,0,9,0
Stonepaw (Gray),14807,627,239,10,0,0,10,0
Stonepaw (Blue),14808,627,238,11,0,0,11,0
Stonepaw (Green),14809,627,240,12,0,0,12,0
Stonepaw (Fuschia),14810,627,241,13,0,0,13,0
Avatar of Ursol (Blue),14811,627,243,14,0,0,14,0
Avatar of Ursol (Green),14812,627,242,15,0,0,15,0
Avatar of Ursol (Purple),14813,627,244,16,0,0,16,0
Avatar of Ursol (Red),14814,627,245,17,0,0,17,0
Fallen to Nightmare (Teal),14815,627,246,18,0,0,18,0
Fallen to Nightmare (Orange),14816,627,247,19,0,0,19,0
Fallen to Nightmare (Green),14817,627,248,20,0,0,20,0
Fallen to Nightmare (Red),14818,627,249,21,0,0,21,0
Guardian of the Glade (Blue),14819,627,255,22,0,0,22,0
Guardian of the Glade (Brown),14820,627,254,23,0,0,23,0
Guardian of the Glade (Red),14821,627,256,24,0,0,24,0
Guardian of the Glade (White),14822,627,257,25,0,0,25,0
Might of the Grizzlemaw (White),14823,627,250,26,0,0,26,0
Might of the Grizzlemaw (Tan),14824,627,251,27,0,0,27,0
Might of the Grizzlemaw (Black),14825,627,252,28,0,0,28,0
Might of the Grizzlemaw (Brown),14826,627,253,29,0,0,29,0
Claws of Ursoc (Brown),14827,893,75,6,0,0,6,0
Claws of Ursoc (Gold),14828,893,76,7,0,0,7,0
Claws of Ursoc (White),14829,893,77,8,0,0,8,0
Claws of Ursoc (Black),14830,893,78,9,0,0,9,0
Stonepaw (Gray),14831,893,239,10,0,0,10,0
Stonepaw (Blue),14832,893,238,11,0,0,11,0
Stonepaw (Green),14833,893,240,12,0,0,12,0
Stonepaw (Fuschia),14834,893,241,13,0,0,13,0
Avatar of Ursol (Blue),14835,893,243,14,0,0,14,0
Avatar of Ursol (Green),14836,893,242,15,0,0,15,0
Avatar of Ursol (Purple),14837,893,244,16,0,0,16,0
Avatar of Ursol (Red),14838,893,245,17,0,0,17,0
Fallen to Nightmare (Teal),14839,893,246,18,0,0,18,0
Fallen to Nightmare (Orange),14840,893,247,19,0,0,19,0
Fallen to Nightmare (Green),14841,893,248,20,0,0,20,0
Fallen to Nightmare (Red),14842,893,249,21,0,0,21,0
Guardian of the Glade (Blue),14843,893,255,22,0,0,22,0
Guardian of the Glade (Brown),14844,893,254,23,0,0,23,0
Guardian of the Glade (Red),14845,893,256,24,0,0,24,0
Guardian of the Glade (White),14846,893,257,25,0,0,25,0
Might of the Grizzlemaw (White),14847,893,250,26,0,0,26,0
Might of the Grizzlemaw (Tan),14848,893,251,27,0,0,27,0
Might of the Grizzlemaw (Black),14849,893,252,28,0,0,28,0
Might of the Grizzlemaw (Brown),14850,893,253,29,0,0,29,0
Claws of Ursoc (Brown),14851,894,75,6,0,0,6,0
Claws of Ursoc (Gold),14852,894,76,7,0,0,7,0
Claws of Ursoc (White),14853,894,77,8,0,0,8,0
Claws of Ursoc (Black),14854,894,78,9,0,0,9,0
Stonepaw (Gray),14855,894,239,10,0,0,10,0
Stonepaw (Blue),14856,894,238,11,0,0,11,0
Stonepaw (Green),14857,894,240,12,0,0,12,0
Stonepaw (Fuschia),14858,894,241,13,0,0,13,0
Avatar of Ursol (Blue),14859,894,243,14,0,0,14,0
Avatar of Ursol (Green),14860,894,242,15,0,0,15,0
Avatar of Ursol (Purple),14861,894,244,16,0,0,16,0
Avatar of Ursol (Red),14862,894,245,17,0,0,17,0
Fallen to Nightmare (Teal),14863,894,246,18,0,0,18,0
Fallen to Nightmare (Orange),14864,894,247,19,0,0,19,0
Fallen to Nightmare (Green),14865,894,248,20,0,0,20,0
Fallen to Nightmare (Red),14866,894,249,21,0,0,21,0
Guardian of the Glade (Blue),14867,894,255,22,0,0,22,0
Guardian of the Glade (Brown),14868,894,254,23,0,0,23,0
Guardian of the Glade (Red),14869,894,256,24,0,0,24,0
Guardian of the Glade (White),14870,894,257,25,0,0,25,0
Might of the Grizzlemaw (White),14871,894,250,26,0,0,26,0
Might of the Grizzlemaw (Tan),14872,894,251,27,0,0,27,0
Might of the Grizzlemaw (Black),14873,894,252,28,0,0,28,0
Might of the Grizzlemaw (Brown),14874,894,253,29,0,0,29,0
Claws of Ursoc (Blue),14875,895,75,6,0,0,6,0
Claws of Ursoc (Gold),14876,895,76,7,0,0,7,0
Claws of Ursoc (White),14877,895,77,8,0,0,8,0
Claws of Ursoc (Black),14878,895,78,9,0,0,9,0
Stonepaw (Gray),14879,895,239,10,0,0,10,0
Stonepaw (Blue),14880,895,238,11,0,0,11,0
Stonepaw (Green),14881,895,240,12,0,0,12,0
Stonepaw (Fuschia),14882,895,241,13,0,0,13,0
Avatar of Ursol (Blue),14883,895,243,14,0,0,14,0
Avatar of Ursol (Green),14884,895,242,15,0,0,15,0
Avatar of Ursol (Purple),14885,895,244,16,0,0,16,0
Avatar of Ursol (Red),14886,895,245,17,0,0,17,0
Fallen to Nightmare (Teal),14887,895,246,18,0,0,18,0
Fallen to Nightmare (Orange),14888,895,247,19,0,0,19,0
Fallen to Nightmare (Green),14889,895,248,20,0,0,20,0
Fallen to Nightmare (Red),14890,895,249,21,0,0,21,0
Guardian of the Glade (Blue),14891,895,255,22,0,0,22,0
Guardian of the Glade (Brown),14892,895,254,23,0,0,23,0
Guardian of the Glade (Red),14893,895,256,24,0,0,24,0
Guardian of the Glade (White),14894,895,257,25,0,0,25,0
Might of the Grizzlemaw (White),14895,895,250,26,0,0,26,0
Might of the Grizzlemaw (Tan),14896,895,251,27,0,0,27,0
Might of the Grizzlemaw (Black),14897,895,252,28,0,0,28,0
Might of the Grizzlemaw (Brown),14898,895,253,29,0,0,29,0
Claws of Ursoc (Blue),14899,896,75,6,0,0,6,0
Claws of Ursoc (Gold),14900,896,76,7,0,0,7,0
Claws of Ursoc (White),14901,896,77,8,0,0,8,0
Claws of Ursoc (Black),14902,896,78,9,0,0,9,0
Stonepaw (Gray),14903,896,239,10,0,0,10,0
Stonepaw (Blue),14904,896,238,11,0,0,11,0
Stonepaw (Green),14905,896,240,12,0,0,12,0
Stonepaw (Fuschia),14906,896,241,13,0,0,13,0
Avatar of Ursol (Blue),14907,896,243,14,0,0,14,0
Avatar of Ursol (Green),14908,896,242,15,0,0,15,0
Avatar of Ursol (Purple),14909,896,244,16,0,0,16,0
Avatar of Ursol (Red),14910,896,245,17,0,0,17,0
Fallen to Nightmare (Teal),14911,896,246,18,0,0,18,0
Fallen to Nightmare (Orange),14912,896,247,19,0,0,19,0
Fallen to Nightmare (Green),14913,896,248,20,0,0,20,0
Fallen to Nightmare (Red),14914,896,249,21,0,0,21,0
Guardian of the Glade (Blue),14915,896,255,22,0,0,22,0
Guardian of the Glade (Brown),14916,896,254,23,0,0,23,0
Guardian of the Glade (Red),14917,896,256,24,0,0,24,0
Guardian of the Glade (White),14918,896,257,25,0,0,25,0
Might of the Grizzlemaw (White),14919,896,250,26,0,0,26,0
Might of the Grizzlemaw (Tan),14920,896,251,27,0,0,27,0
Might of the Grizzlemaw (Black),14921,896,252,28,0,0,28,0
Might of the Grizzlemaw (Brown),14922,896,253,29,0,0,29,0
Claws of Ursoc (Brown),14923,897,75,5,0,0,5,0
Claws of Ursoc (Gold),14924,897,76,6,0,0,6,0
Claws of Ursoc (White),14925,897,77,7,0,0,7,0
Claws of Ursoc (Black),14926,897,78,8,0,0,8,0
Stonepaw (Gray),14927,897,239,9,0,0,9,0
Stonepaw (Blue),14928,897,238,10,0,0,10,0
Stonepaw (Green),14929,897,240,11,0,0,11,0
Stonepaw (Fuschia),14930,897,241,12,0,0,12,0
Avatar of Ursol (Blue),14931,897,243,13,0,0,13,0
Avatar of Ursol (Green),14932,897,242,14,0,0,14,0
Avatar of Ursol (Purple),14933,897,244,15,0,0,15,0
Avatar of Ursol (Red),14934,897,245,16,0,0,16,0
Fallen to Nightmare (Teal),14935,897,246,17,0,0,17,0
Fallen to Nightmare (Orange),14936,897,247,18,0,0,18,0
Fallen to Nightmare (Green),14937,897,248,19,0,0,19,0
Fallen to Nightmare (Red),14938,897,249,20,0,0,20,0
Guardian of the Glade (Blue),14939,897,255,21,0,0,21,0
Guardian of the Glade (Brown),14940,897,254,22,0,0,22,0
Guardian of the Glade (Red),14941,897,256,23,0,0,23,0
Guardian of the Glade (White),14942,897,257,24,0,0,24,0
Might of the Grizzlemaw (White),14943,897,250,25,0,0,25,0
Might of the Grizzlemaw (Tan),14944,897,251,26,0,0,26,0
Might of the Grizzlemaw (Black),14945,897,252,27,0,0,27,0
Might of the Grizzlemaw (Brown),14946,897,253,28,0,0,28,0
Claws of Ursoc (Brown),14947,898,75,5,0,0,5,0
Claws of Ursoc (Gold),14948,898,76,6,0,0,6,0
Claws of Ursoc (White),14949,898,77,7,0,0,7,0
Claws of Ursoc (Black),14950,898,78,8,0,0,8,0
Stonepaw (Gray),14951,898,239,9,0,0,9,0
Stonepaw (Blue),14952,898,238,10,0,0,10,0
Stonepaw (Green),14953,898,240,11,0,0,11,0
Stonepaw (Fuschia),14954,898,241,12,0,0,12,0
Avatar of Ursol (Blue),14955,898,243,13,0,0,13,0
Avatar of Ursol (Green),14956,898,242,14,0,0,14,0
Avatar of Ursol (Purple),14957,898,244,15,0,0,15,0
Avatar of Ursol (Red),14958,898,245,16,0,0,16,0
Fallen to Nightmare (Teal),14959,898,246,17,0,0,17,0
Fallen to Nightmare (Orange),14960,898,247,18,0,0,18,0
Fallen to Nightmare (Green),14961,898,248,19,0,0,19,0
Fallen to Nightmare (Red),14962,898,249,20,0,0,20,0
Guardian of the Glade (Blue),14963,898,255,21,0,0,21,0
Guardian of the Glade (Brown),14964,898,254,22,0,0,22,0
Guardian of the Glade (Red),14965,898,256,23,0,0,23,0
Guardian of the Glade (White),14966,898,257,24,0,0,24,0
Might of the Grizzlemaw (White),14967,898,250,25,0,0,25,0
Might of the Grizzlemaw (Tan),14968,898,251,26,0,0,26,0
Might of the Grizzlemaw (Black),14969,898,252,27,0,0,27,0
Might of the Grizzlemaw (Brown),14970,898,253,28,0,0,28,0
Claws of Ursoc (Blue),14971,899,75,5,0,0,5,0
Claws of Ursoc (Gold),14972,899,76,6,0,0,6,0
Claws of Ursoc (White),14973,899,77,7,0,0,7,0
Claws of Ursoc (Black),14974,899,78,8,0,0,8,0
Stonepaw (Gray),14975,899,239,9,0,0,9,0
Stonepaw (Blue),14976,899,238,10,0,0,10,0
Stonepaw (Green),14977,899,240,11,0,0,11,0
Stonepaw (Fuschia),14978,899,241,12,0,0,12,0
Avatar of Ursol (Blue),14979,899,243,13,0,0,13,0
Avatar of Ursol (Green),14980,899,242,14,0,0,14,0
Avatar of Ursol (Purple),14981,899,244,15,0,0,15,0
Avatar of Ursol (Red),14982,899,245,16,0,0,16,0
Fallen to Nightmare (Teal),14983,899,246,17,0,0,17,0
Fallen to Nightmare (Orange),14984,899,247,18,0,0,18,0
Fallen to Nightmare (Green),14985,899,248,19,0,0,19,0
Fallen to Nightmare (Red),14986,899,249,20,0,0,20,0
Guardian of the Glade (Blue),14987,899,255,21,0,0,21,0
Guardian of the Glade (Brown),14988,899,254,22,0,0,22,0
Guardian of the Glade (Red),14989,899,256,23,0,0,23,0
Guardian of the Glade (White),14990,899,257,24,0,0,24,0
Might of the Grizzlemaw (White),14991,899,250,25,0,0,25,0
Might of the Grizzlemaw (Tan),14992,899,251,26,0,0,26,0
Might of the Grizzlemaw (Black),14993,899,252,27,0,0,27,0
Might of the Grizzlemaw (Brown),14994,899,253,28,0,0,28,0
Claws of Ursoc (Blue),14995,900,75,5,0,0,5,0
Claws of Ursoc (Gold),14996,900,76,6,0,0,6,0
Claws of Ursoc (White),14997,900,77,7,0,0,7,0
Claws of Ursoc (Black),14998,900,78,8,0,0,8,0
Stonepaw (Gray),14999,900,239,9,0,0,9,0
Stonepaw (Blue),15000,900,238,10,0,0,10,0
Stonepaw (Green),15001,900,240,11,0,0,11,0
Stonepaw (Fuschia),15002,900,241,12,0,0,12,0
Avatar of Ursol (Blue),15003,900,243,13,0,0,13,0
Avatar of Ursol (Green),15004,900,242,14,0,0,14,0
Avatar of Ursol (Purple),15005,900,244,15,0,0,15,0
Avatar of Ursol (Red),15006,900,245,16,0,0,16,0
Fallen to Nightmare (Teal),15007,900,246,17,0,0,17,0
Fallen to Nightmare (Orange),15008,900,247,18,0,0,18,0
Fallen to Nightmare (Green),15009,900,248,19,0,0,19,0
Fallen to Nightmare (Red),15010,900,249,20,0,0,20,0
Guardian of the Glade (Blue),15011,900,255,21,0,0,21,0
Guardian of the Glade (Brown),15012,900,254,22,0,0,22,0
Guardian of the Glade (Red),15013,900,256,23,0,0,23,0
Guardian of the Glade (White),15014,900,257,24,0,0,24,0
Might of the Grizzlemaw (White),15015,900,250,25,0,0,25,0
Might of the Grizzlemaw (Tan),15016,900,251,26,0,0,26,0
Might of the Grizzlemaw (Black),15017,900,252,27,0,0,27,0
Might of the Grizzlemaw (Brown),15018,900,253,28,0,0,28,0
Claws of Ursoc (Burgundy),15019,901,75,5,0,0,5,0
Claws of Ursoc (Gold),15020,901,76,6,0,0,6,0
Claws of Ursoc (White),15021,901,77,7,0,0,7,0
Claws of Ursoc (Black),15022,901,78,8,0,0,8,0
Stonepaw (Gray),15023,901,239,9,0,0,9,0
Stonepaw (Blue),15024,901,238,10,0,0,10,0
Stonepaw (Green),15025,901,240,11,0,0,11,0
Stonepaw (Fuschia),15026,901,241,12,0,0,12,0
Avatar of Ursol (Blue),15027,901,243,13,0,0,13,0
Avatar of Ursol (Green),15028,901,242,14,0,0,14,0
Avatar of Ursol (Purple),15029,901,244,15,0,0,15,0
Avatar of Ursol (Red),15030,901,245,16,0,0,16,0
Fallen to Nightmare (Teal),15031,901,246,17,0,0,17,0
Fallen to Nightmare (Orange),15032,901,247,18,0,0,18,0
Fallen to Nightmare (Green),15033,901,248,19,0,0,19,0
Fallen to Nightmare (Red),15034,901,249,20,0,0,20,0
Guardian of the Glade (Blue),15035,901,255,21,0,0,21,0
Guardian of the Glade (Brown),15036,901,254,22,0,0,22,0
Guardian of the Glade (Red),15037,901,256,23,0,0,23,0
Guardian of the Glade (White),15038,901,257,24,0,0,24,0
Might of the Grizzlemaw (White),15039,901,250,25,0,0,25,0
Might of the Grizzlemaw (Tan),15040,901,251,26,0,0,26,0
Might of the Grizzlemaw (Black),15041,901,252,27,0,0,27,0
Might of the Grizzlemaw (Brown),15042,901,253,28,0,0,28,0
Claws of Ursoc (Burgundy),15043,902,75,5,0,0,5,0
Claws of Ursoc (Gold),15044,902,76,6,0,0,6,0
Claws of Ursoc (White),15045,902,77,7,0,0,7,0
Claws of Ursoc (Black),15046,902,78,8,0,0,8,0
Stonepaw (Gray),15047,902,239,9,0,0,9,0
Stonepaw (Blue),15048,902,238,10,0,0,10,0
Stonepaw (Green),15049,902,240,11,0,0,11,0
Stonepaw (Fuschia),15050,902,241,12,0,0,12,0
Avatar of Ursol (Blue),15051,902,243,13,0,0,13,0
Avatar of Ursol (Green),15052,902,242,14,0,0,14,0
Avatar of Ursol (Purple),15053,902,244,15,0,0,15,0
Avatar of Ursol (Red),15054,902,245,16,0,0,16,0
Fallen to Nightmare (Teal),15055,902,246,17,0,0,17,0
Fallen to Nightmare (Orange),15056,902,247,18,0,0,18,0
Fallen to Nightmare (Green),15057,902,248,19,0,0,19,0
Fallen to Nightmare (Red),15058,902,249,20,0,0,20,0
Guardian of the Glade (Blue),15059,902,255,21,0,0,21,0
Guardian of the Glade (Brown),15060,902,254,22,0,0,22,0
Guardian of the Glade (Red),15061,902,256,23,0,0,23,0
Guardian of the Glade (White),15062,902,257,24,0,0,24,0
Might of the Grizzlemaw (White),15063,902,250,25,0,0,25,0
Might of the Grizzlemaw (Tan),15064,902,251,26,0,0,26,0
Might of the Grizzlemaw (Black),15065,902,252,27,0,0,27,0
Might of the Grizzlemaw (Brown),15066,902,253,28,0,0,28,0
Fangs of Ashamane (Purple),15067,624,258,6,0,0,6,0
Fangs of Ashamane (Black),15068,624,259,7,0,0,7,0
Fangs of Ashamane (Blue),15069,624,260,8,0,0,8,0
Fangs of Ashamane (White),15070,624,261,9,0,0,9,0
Nature's Fury (Brown),15071,624,262,10,0,0,10,0
Nature's Fury (Green),15072,624,263,11,0,0,11,0
Nature's Fury (Orange),15073,624,264,12,0,0,12,0
Nature's Fury (Fuschia),15074,624,265,13,0,0,13,0
Primal Stalker (Green),15075,624,266,14,0,0,14,0
Primal Stalker (Orange),15076,624,267,15,0,0,15,0
Primal Stalker (Purple),15077,624,268,16,0,0,16,0
Primal Stalker (Teal),15078,624,269,17,0,0,17,0
Incarnation of Nightmare (Purple),15079,624,270,18,0,0,18,0
Incarnation of Nightmare (Teal),15080,624,271,19,0,0,19,0
Incarnation of Nightmare (Red),15081,624,272,20,0,0,20,0
Incarnation of Nightmare (Fuschia),15082,624,273,21,0,0,21,0
Ghost of the Pridemother (Blue),15083,624,274,22,0,0,22,0
Ghost of the Pridemother (Green),15084,624,275,23,0,0,23,0
Ghost of the Pridemother (Fuschia),15085,624,276,24,0,0,24,0
Ghost of the Pridemother (Red),15086,624,277,25,0,0,25,0
Moonspirit (Brown),15087,624,278,26,0,0,26,0
Moonspirit (Black),15088,624,279,27,0,0,27,0
Moonspirit (White),15089,624,280,28,0,0,28,0
Moonspirit (Gray),15090,624,281,29,0,0,29,0
Fangs of Ashamane (Tan),15091,628,258,6,0,0,6,0
Fangs of Ashamane (Black),15092,628,259,7,0,0,7,0
Fangs of Ashamane (Blue),15093,628,260,8,0,0,8,0
Fangs of Ashamane (White),15094,628,261,9,0,0,9,0
Nature's Fury (Brown),15095,628,262,10,0,0,10,0
Nature's Fury (Green),15096,628,263,11,0,0,11,0
Nature's Fury (Orange),15097,628,264,12,0,0,12,0
Nature's Fury (Fuschia),15098,628,265,13,0,0,13,0
Primal Stalker (Green),15099,628,266,14,0,0,14,0
